title,journal,year,volume,issue,theory,quant,hypo_testing,hypo_explicit,table,hypo,var,coef,se,t-value,z-value,OR,95% CI (lb),95% CI (ub),99.9% CI (lb),99.9% CI (ub),test,test_type,should_be_test_type,note
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0842,0.04,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),-0.0027,0.0031,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),-0.0045,0.0057,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0475,0.0162,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 1)   ,0.0043,0.0042,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Gubernatorial election year (t - 1),-0.0045,0.0074,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0152,0.0136,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),0.0108,0.0029,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),0.0171,0.0056,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0614,0.0345,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 1)   ,0.0051,0.0034,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Gubernatorial election year (t - 1),0.0235,0.0086,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0647,0.031,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),-0.0043,0.004,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),-0.0047,0.0066,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0433,0.0137,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 1)   ,0.0058,0.0032,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Gubernatorial election year (t - 1),-0.0004,0.0059,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0158,0.0187,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),0.0082,0.0026,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),0.0217,0.0081,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0486,0.0324,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 1)   ,0.007,0.0069,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Gubernatorial election year (t - 1),0.0227,0.0078,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0427,0.0209,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),0.0005,0.0057,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),0.0019,0.0061,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0315,0.009,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 1)   ,0.0027,0.0051,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Gubernatorial election year (t - 1),-0.005,0.0091,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0033,0.0141,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),0.0094,0.0056,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),0.0211,0.0072,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0305,0.0253,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 1)   ,0.0071,0.007,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Gubernatorial election year (t - 1),0.0226,0.0079,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0428,0.0209,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),0.0006,0.0057,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),0.002,0.0061,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0315,0.0089,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 1)   ,0.0023,0.0052,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Gubernatorial election year (t - 1),-0.0048,0.0092,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Firefighter levels (t - 1),0.0034,0.0141,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1,Mayoral election year (t - 2),0.0091,0.0057,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Gubernatorial election year (t - 2),0.0211,0.007,,,,,,,,first-stage regression,0,1,
"Police, Crime and the Problem of Weak Instruments: Revisiting the ••More Police, Less Crimeêê Thesis ",jqc,2016,32,1,0,1,1,0,3,1, Firefighter levels (t - 2) ,0.0306,0.0254,,,,,,,,first-stage regression,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,State dependence offending         ,1.28,0.097,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Employment on offending,-0.424,0.123,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Social welfare on offending,-0.151,0.197,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,State dependence employment,5.627,0.061,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1, Offending on employment,-0.902,0.234,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Social welfare on employment,-1.852,0.125,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,State dependence social welfare,6.354,0.107,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Offending on social welfare,0.162,0.366,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Employment on social welfare,-1.416,0.13,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Marriage on offending,-0.214,0.346,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Divorce on offending       ,0.302,0.598,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Parenthoodon offending,-0.564,0.222,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Incarceration on offending,0.004,0.004,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Marriageon employment,0.28,0.139,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Divorce on employment,0.439,0.222,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Parenthoodon employment,-0.061,0.071,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Incarceration on employment,-0.008,0.003,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Marriage on social welfare,-0.26,0.206,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Divorce on social welfare,0.369,0.317,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Parenthood on social welfare,-0.201,0.103,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Incarceration on social welfare ,-0.001,0.004,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Mean offending,-3.849,0.147,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Mean employment,-5.389,0.177,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Mean social welfare,-7.729,0.396,,,,,,,,trivariate logistic panel data model ,0,1,I'm not sure about these spurial effects
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Variance offending,1.787,0.268,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Covariance offending employment  ,-0.462,0.193,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Covariance offending social welfare,-0.492,0.286,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Variance employment ,2.531,0.403,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Covariance employment social welfare ,1.184,0.347,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Variance social welfare ,3.835,0.832,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,State dependence offending         ,0.892,0.263,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Employment on offending,-0.04,0.173,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Social welfare on offending,0.097,0.225,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,State dependence employment,5.63,0.061,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1, Offending on employment,-1.151,0.335,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Social welfare on employment,-1.843,0.125,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,State dependence social welfare,6.383,0.109,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Offending on social welfare,0.664,0.464,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Employment on social welfare,-1.39,0.131,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Marriage on offending,-0.585,0.363,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Divorce on offending       ,-0.548,0.544,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Parenthoodon offending,0.287,0.167,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Incarceration on offending,0.001,0.005,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Marriageon employment,0.291,0.14,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Divorce on employment,0.459,0.222,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Parenthoodon employment,-0.05,0.072,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Incarceration on employment,-0.01,0.003,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0,Marriage on social welfare,-0.26,0.206,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Divorce on social welfare,0.337,0.315,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Parenthood on social welfare,-0.195,0.103,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,0, Incarceration on social welfare ,-0.006,0.004,,,,,,,,trivariate logistic panel data model ,0,,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Mean offending,-5.214,0.226,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Mean employment,-5.397,0.177,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Mean social welfare,-7.584,0.385,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Variance offending,1.857,0.383,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Covariance offending employment  ,-0.299,0.228,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Covariance offending social welfare,0.369,0.326,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Variance employment ,2.549,0.404,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Covariance employment social welfare ,1.042,0.336,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,4,1,Variance social welfare ,3.48,0.784,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence offending         ,1.271,0.097,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Employment on offending,-0.48,0.122,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Social welfare on offending,-0.247,0.195,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence employment,5.595,0.193,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1, Offending on employment,-0.96,0.738,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Social welfare on employment,-1.772,0.395,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence social welfare,6.352,0.343,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Offending on social welfare,0.079,1.151,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Employment on social welfare,-1.287,0.404,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence offending         ,1.3,0.097,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Employment on offending,-0.676,0.116,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Social welfare on offending,-0.568,0.18,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence employment,6.011,0.06,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1, Offending on employment,-1.02,0.234,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Social welfare on employment,-1.513,0.133,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence social welfare,6.918,0.105,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Offending on social welfare,-0.076,0.355,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Employment on social welfare,-0.815,0.133,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence offending         ,0.833,0.265,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Employment on offending,-0.111,0.166,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Social welfare on offending,0.129,0.219,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,State dependence employment,5.597,0.193,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1, Offending on employment,-1.209,1.058,,,,,,,,trivariate logistic panel data model ,0,1,
"Crime, Employment and Social Welfare: An Individual-Level Study on Disadvantaged Males ",jqc,2016,32,2,0,1,1,0,5,1,Social welfare on employment,-1.768,0.395,,,,,,,,trivariate logistic panel data model ,0,1,
